category,role,text,listener_empathy,speaker_changeEmotion,terminate,situation,speaker_emotion,id
분노,부모,말하지 않아도 나서서 도맡아 하는 너인데 그동안 많이 참아왔구나. 도대체 무슨 일이 있었던 거니?,,,False,,,BE22027451
분노,자녀,회사 내에서 팀으로 항상 무언가를 해서 잘 안 되면 짐을 떠맡는 게 막내에요. 저로써는 열심히 최선을 다해도 결과에 따라서 다시 할 수밖에 없어서 분노가 쌓였어요. 지난 달에 주말 모두 출근 하면서 여유도 사라졌는 걸요.,,,False,,,BE22027451
분노,부모,네가 유일하게 쉴 수 있는 시간이 사라져버렸구나. 안 그래도 여행 가려고 계획 중이던 것도 있었잖아. 너무 안타까운 상황이구나.,위로,,False,,,BE22027451
분노,자녀,안 그래도 주말 출근 듣자 마자 여행 생각부터 났어요. 제 여유 시간을 버리면서 회사를 위해 남아야 한다니 그것도 제 잘못도 아닌데 말이에요. 너무 열 받아서 분노가 폭발할 지경이에요.,,,False,,,BE22027451
분노,부모,회사를 위해 항상 고군분투 하는 너인데 보상 받지 못한다고 생각하면 당연히 그런 마음이 들지. 그 동안 꾹 누르며 애써 참느라 정말 고생했구나 우리 딸. 스트레스도 풀지 못하고 얼마나 고생이 많았니.,위로,,False,,,BE22027451
분노,자녀,제 시간을 갖지 못한다는 게 이렇게 고통스러울 줄 몰랐어요. 매일 회사 사람들과 얼굴 보고 잠만 자고 다시 출근을 하는 일상이 너무 괴로워요. 하루하루 쌓아 놓은 스트레스가 저에겐 분노로 표출된 거 같아요.,,,False,,,BE22027451
분노,부모,네게 허락된 시간 안에서 조금 다르게 생각해 보면 어떨까 해. 어떤 시간은 고통스러운 생각으로 뒤덮일수록 더 감정을 크게 가져오는 법이거든. 조금 내려 놓고 이왕 하는 걸 즐겨보는 게 어떠니?,"조언,위로",,False,,,BE22027451
분노,자녀,그게 마음처럼 되지 않아요. 제가 계획 했던 휴일들도 모조리 사라진 상태니까요. 아무것도 남아있지 않다는 기분에 어딘가에 분노를 뱉어 놓고 싶은 마음이에요.,,,False,,,BE22027451
분노,부모,그렇지만 네 잘못이 아닌 일로 너에게 그렇게 함부로 하면 결국 네게 돌아오잖아. 엄마는 무엇보다 네가 걱정이라서 조금이라도 마음이 편해졌으면 좋겠는 걸.,"위로,동조",,False,,,BE22027451
분노,자녀,엄마 말이 맞아요. 제 잘못도 아닌 일로 계속해서 저를 스트레스 쌓이게 했나 봐요. 어딘가에 풀 곳도 없다는 게 더 화가 나서 그렇게 되었어요.,,,False,,,BE22027451
분노,부모,그럴 때엔 엄마 생각엔 너를 위해 하는 선택이 최선이라고 생각해. 미래의 네가 후회하지 않도록 지금 현재를 즐기는 것 말이야. 엄마는 우리 딸을 항상 응원하고 있을거야.,"위로,동조",,False,,,BE22027451
분노,자녀,그 말을 들으니 눈물 날 거 같아요. 저를 위한 선택을 했던 순간이 없었는데 놓아버리는 것도 저에겐 최고의 선택이라는 걸 알았어요. 그렇게 말씀해 주셔서 감사해요. 엄마.,,중립,False,,,BE22027451
분노,부모,네가 어떤 선택을 하건 엄마는 항상 뒤에서 조용히 기다리고 있을게. 오늘도 힘내고 사랑한다 우리 딸.,"격려,동조",,False,,,BE22027451
분노,자녀,저도 정말 사랑해요. 엄마. 오늘도 열심히 하루를 보내볼게요.,,,True,,,BE22027451
분노,자녀,오늘 도서관에서 떠드는 사람이 많아서 집중할 수 없었어요. 정말 너무 화가 나서 독서실로 자리를 옮겼어요.,,,False,,,BE22027530
분노,부모,열심히 공부하려고 갔는데 뜻대로 안 되어서 많이 속상했겠고나. 그래도 자리를 옮겼다니 마음이 놓이게 너무 스트레스받지 않았으면 해.,"조언,위로",,False,,,BE22027530
분노,자녀,어떻게 공공장소에서 시끄럽게 떠들 수 있을 까요. 정말 제 머리로는 이해가 가지 않는 행동이었어요. 다시는 그 독서실에 가고 싶지 않을 정도였어요.,,,False,,,BE22027530
분노,부모,그런 안타까운 상황을 직접 겪었다니 정말 유감이야. 우리 아들이 정말 열심히 공부하는 데 방해가 되었다니 안타까워. 아마 그 사람도 악의 없이 그랬을 거야 너무 화내지 말렴.,"위로,동조",,False,,,BE22027530
분노,자녀,"책을 읽는데 시끄러운 소리 때문에 정말 하나도 머릿속에 들어오지 않더라고요. 정말 좋아하던 도서관인데 그 사람 때문에 다신 가고 싶지, 않아졌어요.",,,False,,,BE22027530
분노,부모,"괜찮아 아들아, 이런 일로 너무 흥분하지 않았으면 좋겠다. 도서관에서도 분명 좋은 공부 환경을 위해서 노력하고 있을 거니 안심해도 돼. 다음에 다시 방문하면 네가 원하는 쾌적한 공부 환경이 조성되어 있을 거야!","조언,격려",,False,,,BE22027530
분노,자녀,그게 무슨 소용이 있겠어요 이미 나빠진 기분은 돌이킬 수 없잖아요. 시험이 얼마 안 남았는데 괜히 하루를 손해 본 것 같아서 너무 짜증이 나요.,,,False,,,BE22027530
분노,부모,너무 스트레스받지 않았으면 좋겠다. 이런 기회에 하루를 쉬어 가는 것도 나쁘지 않아! 열심히 공부하는 우리 아들이 너무 멋있지만 가끔은 쉬어도 괜찮단다.,"조언,격려,위로",,False,,,BE22027530
분노,자녀,저에겐 하루하루가 너무 소중한걸요. 단 하루도 낭비하고 싶지 않은 제 목표가 망쳐진 기분이에요. 너무 화가 나서 연필이 손에 잡히지도 않아요.,,,False,,,BE22027530
분노,부모,하지만 이미 일어난 일을 되돌릴 수는 없잖니. 이번 기회에 공부 생각은 잠시 접어두고 네가 좋아하는 것들을 상상해 보는 게 어때? 그러면 조금이나 네 기분이 좋아지는 것에 도움이 될 거야.,"조언,격려,위로",,False,,,BE22027530
분노,자녀,엄마 말이 맞아요 제가 너무 지난 일에 집착했던 것 같아요. 이런 일이 일어난 김에 쉬어가는 것도 나쁘지 않은 생각인 것 같아요. 감사해요.,,,False,,,BE22027530
분노,부모,잘 생각했어. 조금 쉬었다가 다시 공부하면 더 잘될 거야. 도서관에서 있던 그 사람도 분명 잘못을 깨달았을 거고!,격려,,False,,,BE22027530
분노,자녀,원래 그런 일이 자주 발생하는 것은 아니니까요. 엄마 말대로 다시 고요하고 평화로운 도서관을 생각하니 기분이 조금 나아졌어요. 항상 명쾌한 조언 감사해요.,,중립,False,,,BE22027530
분노,부모,그래 다음에도 이런 일이 있으면 엄마에게 말해주렴! 항상 네가 어떤 생각을 하고 있는지 궁금하단다.,"위로,동조",,True,,,BE22027530
분노,자녀,"그저 상황과 내 조건에 맞게 소비를 했을 뿐인데, 여자친구는 그걸 이해도 해 주지 않아요. 제가 알뜰한 게 아니라 궁상맞다고 하더군요. 솔직히 너무 분한 마음이 들었어요.",,,False,,,BE22027442
분노,부모,"우리 아들이 오늘 여자친구를 만나러 간다고 하더니, 뭔가 둘 사이에 좋지 않은 일이 있었구나. 너무 감정에 휘둘리지 말고 천천히 이야기를 해 주면 좋을 것 같아. 아버지는 언제든 들을 준비가 되어 있거든.","조언,위로,동조",,False,,,BE22027442
분노,자녀,"데이트를 하면서 이런저런 할인을 적용했고, 그것 덕분에 영화는 한 명은 공짜였고, 팝콘도 무료였죠. 그리고 밥을 먹으러 가서 또 통신사 할인을 받아 계산하는데, 여자친구가 궁상맞다고 저한테 뭐라고 하더군요. 그런데 아무리 생각해도 전 잘못이 없다고 생각하니 화만 나요.",,,False,,,BE22027442
분노,부모,네 입장에서는 할인 혜택을 받을 수 있으니 당연히 받은 것이니 화를 낼만 해. 특히나 모처럼 준비를 하고 나간 데이트에서 그런 말을 듣는다면 자존심도 많이 상했을 거야. 네가 얼마나 상심을 했을지 생각하니 안타깝구나.,"위로,동조",,False,,,BE22027442
분노,자녀,"무엇보다 다른 사람들이랑 비교를 종종 하기도 해요. 자동차가 없다거나, 좋은 선물을 해 주지 못하는 게 싸움의 이유가 될 때도 있고요. 그런 걸로 싸우고 나면 분노를 주체할 수 없더라고요.",,,False,,,BE22027442
분노,부모,"네 이야기를 들어보니까, 아버지가 네게 많은 걸 해 주지 못해서 오히려 미안해지는구나. 혼자 힘으로 돈을 벌면서 얼마나 마음고생을 많이 했겠어. 우리 아들이 너무 많이 힘들었겠다.","위로,동조",,False,,,BE22027442
분노,자녀,우리 집 형편을 한 번도 원망을 하지 않았다면 거짓말이겠죠. 하지만 지금은 지금 제 형편의 문제가 아니라 제 선에서 최선을 다했다는 거예요. 그런데도 그걸 궁상맞다고 하는 부분이 화가 나는 거고요.,,,False,,,BE22027442
분노,부모,"거기까지 너 혼자 견디느라 많이 힘들었지? 아마 내가 보지 않은 곳에서 혼자서 많이 고단했을 거야. 너 정말 애썼다는 거 아버지는 알고 있어, 그러니 이제는 혼자 다 견디려고 하지 말거라.","조언,위로,동조",,False,,,BE22027442
분노,자녀,"저도 어떨 때는 너무 힘들어서 지쳐서 쓰러지고 싶기도 해요. 돈도 벌어야 하고, 성적도 유지하면서 여자친구도 챙겨야 하니까요. 그런데 쉬면 모든 게 멈춰버리니까, 그런 마음을 가진 제 자신에게도 화가 나요.",,,False,,,BE22027442
분노,부모,"너무 힘들 때는 잠시 기대도 돼. 힘들 때는 힘들다고 말하고, 때로는 기대는 건 절대로 멈추는 건 아니야. 그저 다시 일어날 힘을 얻는 거라고 생각하면 어떨까.","조언,위로",,False,,,BE22027442
분노,자녀,아버지 말씀이 뭔지 알았어요. 제 마음에도 여유를 두라는 뜻이겠죠? 비록 미래가 막막하고 불안하긴 하지만 저도 그렇게 해 볼게요.,,,False,,,BE22027442
분노,부모,현실이 때로는 힘들겠지만 안 그래도 버거운 널 짓누르지 않았으면 했어. 적어도 기분만은 하늘을 훨훨 날며 자유롭길 바란단다. 아버지는 그거면 됐어.,"격려,위로,동조",,False,,,BE22027442
분노,자녀,그렇게 조언해 주셔서 감사해요. 늘 아등바등 위태롭게 산다는 느낌에 제 주변을 제대로 돌아보지 못하고 앞으로만 갔었어요. 아버지 덕분에 마음의 안정을 찾았네요.,,중립,False,,,BE22027442
분노,부모,더할 나위 없이 너는 참 잘해 왔다. 분명 앞으로도 그럴 거야. 나는 아들이 정말로 행복했으면 좋겠다.,"격려,동조",,True,,,BE22027442
분노,자녀,"엄마, 오늘 직장 상사한테 크게 혼이 나서 마음에 불이 솟는 것 같아. 이 화를 잠재우려면 아주 매운 음식을 먹어야 할 것 같아. 예를 들어 엽기 떡볶이 같은 걸 먹어서 이 분노를 태워 없어야겠어.",,,False,,,BE22027410
분노,부모,지금 마음이 말이 아니겠구나. 매운 걸 먹어서 기분이 나아질 수만 있다면 그것도 좋지. 어떻게든 요동치는 마음이 잠잠해졌으면 좋겠다.,"조언,위로",,False,,,BE22027410
분노,자녀,직장인들의 꿈이 퇴사라고 하던데 오늘 그런 충동을 느꼈거든요. 계속 퇴짜를 놓은 일을 어제 야근까지 해가며 제출했는데 일을 이따위밖에 못 하냐고 하더라고요. 그 자리에서 다 엎고 나오고 싶은 마음을 간신히 억누르며 참는데 속에서 열불이 났어요.,,,False,,,BE22027410
분노,부모,최선의 노력을 했음에도 인정받지 못한 심정이 얼마나 참담할지 상상이 안 돼. 오죽하면 퇴사까지 고민했을지 마음이 아파져. 그래도 잘 참아낸 네가 안쓰러우면서도 대견스럽구나.,"격려,위로,동조",,False,,,BE22027410
분노,자녀,매번 겪는 일이지만 왜 적응이 되지 않는 걸까요. 오죽하면 동료들이 어깨 한 번씩 토닥이며 지나갔어요. 사실 모든 직장인의 애환이기는 하지만 유달리 심한 날엔 입 안이 얼얼하게 매운맛이 당기네요.,,,False,,,BE22027410
분노,부모,그래서 엄마는 힘든 일을 하는 네가 얼마나 대단해 보이는지 몰라. 그래도 동료들의 위로가 작은 위로가 엄마는 눈물이 나게 고마워. 그리고 매운 음식으로라도 속 타는 마음을 달래려는 네가 어서 편안해지기를 바라.,"조언,동조",,False,,,BE22027410
분노,자녀,그래도 엄마의 메시지를 읽으니 온전한 내 편이 있음에 안도하게 되네요. 나의 편안함을 바라는 엄마의 마음에 감동 받았어요. 사실 머리끝까지 화가 나서 진짜 관둬야 하나 내심 고민했거든요.,,,False,,,BE22027410
분노,부모,너의 마음이 달래질 수만 있다면 엄마는 무엇이든 할 수 있어. 혼자 속 끓이지 말고 이렇게 표현을 하는 게 좋은 거야. 그다음에 못 견디겠으면 네 마음이 원하는 대로 하는 거지.,"격려,동조",,False,,,BE22027410
분노,자녀,이따 자취방에 제일 친한 친구가 오기로 했어요. 그 친구는 진로 때문에 고민이 많은데 같이 아주 매운 음식을 시켜서 먹으려고요. 그러면 들끓는 마음이 한결 나아지겠죠.,,,False,,,BE22027410
분노,부모,동병상련이라고 힘든 사람끼리 위로하면 더 힘이 날 거로 믿어. 그래도 친한 친구가 곁에 있어서 얼마나 다행인지. 그 친구와 시간을 보내며 마음에 평온함이 찾아들기를 바라.,"조언,격려,동조",,False,,,BE22027410
분노,자녀,"맞아요, 벌써 엄마의 지극한 사랑으로 마음에 따스함이 가득해진걸요. 엄마의 조언이 큰 힘이 되고 속을 시원하게 만들었어요. 앞으로도 저는 힘든 일이 생기면 엄마 같은 든든한 지원군이 있어 복 받은 거죠.",,중립,False,,,BE22027410
분노,부모,"엄마의 마음을 알아주는 네가 더 기특하고, 감사한걸. 무엇보다 오늘만은 모든 걱정을 잊고 지내보자. 네가 분노로 힘겨워 할 때 너를 위로한 사람이나 음식이 있으니 든든하구나.","조언,격려,동조",,False,,,BE22027410
분노,자녀,이번 주에 마음의 불길이 다 꺼지면 본가에 찾아갈게요. 엄마 품에서 엄마가 해주는 요리 먹으며 마음의 치유를 하고 싶으니까요. 엄마가 좋아하는 민트초코 아이스크림 사 갈게요.,,,False,,,BE22027410
